Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU24,1276.0,OUT018
FDA22,2740.0,OUT049
FDY35,832.0,OUT046
FDJ15,2880.0,OUT045
NCW18,3436.0,OUT018
FDK56,2708.0,OUT018
FDF44,2152.0,OUT046
FDP51,2064.0,OUT049
FDU22,3312.0,OUT027
FDM28,2944.0,OUT017
NCL42,3832.0,OUT046
FDJ15,1084.0,OUT019
FDI32,1524.0,OUT018
DRL11,2528.0,OUT046
DRO59,948.0,OUT018
FDA07,124.0,OUT019
NCO53,2868.0,OUT013
FDO21,3544.0,OUT045
FDW39,2808.0,OUT045
NCV17,2100.0,OUT013
FDE22,2520.0,OUT046
NCB06,2220.0,OUT018
DRF48,3044.0,OUT017
FDB05,3932.0,OUT013
FDP28,5576.0,OUT027
FDP23,3472.0,OUT046
NCS41,2596.0,OUT018
FDS40,388.0,OUT018
FDA16,3584.0,OUT017
FDN20,2820.0,OUT035
FDF04,5528.0,OUT027
DRG36,2412.0,OUT018
FDW16,1276.0,OUT018
FDU09,1052.0,OUT017
FDW01,2448.0,OUT046
FDB15,4104.0,OUT045
NCJ17,1460.0,OUT049
NCT18,2604.0,OUT018
FDG16,3108.0,OUT018
FDP27,3136.0,OUT017
FDQ44,3400.0,OUT027
FDL50,3496.0,OUT027
FDW57,4312.0,OUT027
FDS34,1916.0,OUT013
NCV30,1140.0,OUT035
FDD26,2700.0,OUT018
FDA03,2332.0,OUT045
FDS27,2868.0,OUT018
FDM12,3052.0,OUT013
NCV42,3192.0,OUT027
NCS41,2896.0,OUT046
FDN56,2028.0,OUT018
DRK59,3672.0,OUT046
NCG18,1640.0,OUT046
NCN26,1968.0,OUT017
FDI60,2520.0,OUT027
NCI43,920.0,OUT049
NCL17,2356.0,OUT049
FDQ19,2012.0,OUT019
FDY43,2748.0,OUT049
FDR36,860.0,OUT049
FDJ58,2880.0,OUT049
DRY23,704.0,OUT045
FDK26,4464.0,OUT027
DRH03,1464.0,OUT045
FDC10,36.0,OUT010
FDD23,3020.0,OUT013
FDP32,1960.0,OUT045
FDO31,1504.0,OUT035
FDQ57,2332.0,OUT013
FDX32,3776.0,OUT027
FDC39,4712.0,OUT027
FDU55,4128.0,OUT046
FDL45,2012.0,OUT013
DRK37,3088.0,OUT049
FDK22,3436.0,OUT013
DRG37,3920.0,OUT027
FDK22,3508.0,OUT017
DRH36,908.0,OUT018
DRC36,2516.0,OUT018
DRE03,2224.0,OUT027
FDF34,3168.0,OUT046
FDZ22,1336.0,OUT046
FDC44,-108.0,OUT010
FDN31,4424.0,OUT027
FDO03,3784.0,OUT017
FDA01,1132.0,OUT049
NCH42,3732.0,OUT049
FDF46,1572.0,OUT018
DRL35,728.0,OUT046
FDW46,1188.0,OUT049
FDB58,2304.0,OUT046
FDD47,2436.0,OUT018
NCO17,1816.0,OUT045
FDJ26,3548.0,OUT017
FDU37,1272.0,OUT045
